payment_id,customer_id,staff_id,rental_id,amount,payment_date
27156,442,2,6632,2.99,2022-02-12 02:45:05.991043 +00:00
27160,442,1,8044,2.99,2022-02-13 00:08:35.964161 +00:00
27161,442,1,8758,4.99,2022-02-10 15:22:25.297097 +00:00
27167,443,1,6913,4.99,2022-02-11 23:42:42.818711 +00:00
27174,443,2,10081,5.99,2022-02-21 01:51:08.954142 +00:00
27178,444,1,5753,2.99,2022-02-06 14:58:14.632779 +00:00
27190,445,2,8911,0.99,2022-02-28 20:06:25.932532 +00:00
27204,446,1,8309,4.99,2022-02-23 18:46:53.464570 +00:00
27205,446,2,8670,4.99,2022-02-05 04:20:06.014550 +00:00
27209,446,1,9116,0.99,2022-02-04 20:17:14.015284 +00:00
27220,447,1,9288,6.99,2022-02-14 11:38:05.152743 +00:00
27246,451,2,3826,4.99,2022-02-17 06:14:48.518165 +00:00
27253,452,2,3638,3.99,2022-02-20 21:44:11.926133 +00:00
27262,452,2,6959,2.99,2022-02-16 01:11:37.863824 +00:00
27274,453,2,9406,6.99,2022-02-28 08:07:30.236263 +00:00
27290,455,1,5504,6.99,2022-02-24 19:30:52.102879 +00:00
27292,455,1,7388,4.99,2022-02-26 18:10:46.865471 +00:00
27300,456,2,6023,0.99,2022-02-17 12:32:42.584289 +00:00
27303,457,2,4600,5.99,2022-02-20 02:18:57.664784 +00:00
27304,457,1,5500,0.99,2022-02-13 18:14:14.193808 +00:00
27308,457,1,8502,2.99,2022-02-18 11:52:56.892807 +00:00
27311,458,1,5412,2.99,2022-02-28 02:17:11.340617 +00:00
27318,458,1,8158,0.99,2022-02-09 04:42:13.745496 +00:00
27319,459,1,3506,2.99,2022-02-24 12:51:45.048598 +00:00
27328,459,1,7820,5.99,2022-02-08 19:43:26.903934 +00:00
27332,459,1,8897,2.99,2022-02-21 00:39:01.316702 +00:00
27340,460,1,6613,4.99,2022-02-26 19:56:20.509370 +00:00
27343,460,1,7785,3.99,2022-02-03 05:20:10.913563 +00:00
27351,461,2,8133,0.99,2022-02-11 18:31:06.609016 +00:00
27356,462,1,4500,4.99,2022-02-12 15:34:48.053562 +00:00
27357,462,2,4728,3.99,2022-02-10 07:28:51.840723 +00:00
27370,462,2,8757,2.99,2022-02-15 20:04:07.711242 +00:00
27383,464,1,4337,5.99,2022-02-17 22:47:13.975758 +00:00
27384,464,2,5455,6.99,2022-02-08 22:28:45.442895 +00:00
27388,465,1,4763,0.99,2022-02-21 20:55:41.656014 +00:00
27401,467,2,5160,4.99,2022-02-13 01:47:19.062172 +00:00
27411,468,2,3724,2.99,2022-02-25 04:07:12.603625 +00:00
27413,468,2,4184,3.99,2022-02-19 13:48:08.285938 +00:00
27415,468,1,5285,2.99,2022-02-12 07:53:26.940243 +00:00
27420,468,1,7685,0.99,2022-02-10 00:40:40.709667 +00:00
27424,468,1,9690,6.99,2022-02-16 21:47:42.737422 +00:00
27432,469,2,6022,0.99,2022-02-04 01:51:48.335027 +00:00
27435,469,1,6955,3.99,2022-02-02 19:13:52.325584 +00:00
27441,469,1,9187,2.99,2022-02-02 12:18:43.125824 +00:00
27445,470,1,3922,4.99,2022-02-20 08:11:25.247651 +00:00
27460,471,1,3917,0.99,2022-02-26 03:49:45.349872 +00:00
27462,471,2,6293,2.99,2022-02-11 05:34:02.953207 +00:00
27465,471,1,8199,0.99,2022-02-05 09:31:46.656589 +00:00
27473,472,2,6274,5.99,2022-02-05 21:47:53.948790 +00:00
27479,473,2,4006,4.99,2022-02-05 10:23:02.934191 +00:00
27485,473,1,7111,4.99,2022-02-04 00:57:54.945774 +00:00
27488,473,2,7928,7.99,2022-02-24 08:24:07.143358 +00:00
27489,473,1,9025,4.99,2022-02-26 12:02:40.150154 +00:00
27490,473,2,9120,8.99,2022-02-18 08:38:24.663573 +00:00
27497,474,2,4886,4.99,2022-02-28 22:51:11.155314 +00:00
27500,474,1,8991,2.99,2022-02-27 10:54:44.642109 +00:00
27504,475,2,5379,0.99,2022-02-19 13:52:12.042722 +00:00
27505,475,1,5407,0.99,2022-02-10 21:20:50.218853 +00:00
27509,475,1,7641,7.99,2022-02-16 08:39:09.579090 +00:00
27518,476,2,4171,4.99,2022-02-05 17:02:56.401383 +00:00
27542,479,2,3537,6.99,2022-02-27 02:56:09.320732 +00:00
27545,479,1,5481,0.99,2022-02-04 00:15:02.171346 +00:00
27554,479,1,9439,8.99,2022-02-15 12:12:23.572824 +00:00
27574,481,1,8243,6.99,2022-02-08 21:39:22.830202 +00:00
27580,482,1,5334,4.99,2022-02-27 09:26:27.510314 +00:00
27584,482,1,6355,8.99,2022-02-12 01:48:11.597173 +00:00
27592,483,2,6478,4.99,2022-02-16 15:51:14.051343 +00:00
27593,483,2,6899,9.99,2022-02-18 17:57:33.883070 +00:00
27598,483,1,8356,4.99,2022-02-18 22:23:03.200091 +00:00
27599,484,1,4214,4.99,2022-02-21 22:19:44.813000 +00:00
27600,484,1,5389,2.99,2022-02-27 09:12:14.000209 +00:00
27609,484,2,8508,0.99,2022-02-20 21:52:18.326240 +00:00
27610,484,2,9141,5.99,2022-02-04 02:45:20.716304 +00:00
27618,485,2,4667,2.99,2022-02-08 08:08:28.871756 +00:00
27644,487,2,3994,1.99,2022-02-23 09:10:56.607284 +00:00
27647,487,1,6928,2.99,2022-02-08 05:01:01.234237 +00:00
27648,487,1,7097,2.99,2022-02-25 11:47:55.478406 +00:00
27653,487,1,8814,4.99,2022-02-10 11:22:12.867280 +00:00
27663,488,1,8005,2.99,2022-02-28 14:42:20.015056 +00:00
27677,490,1,4906,5.99,2022-02-02 08:40:22.845354 +00:00
27693,491,2,7019,3.99,2022-02-06 22:17:53.680357 +00:00
27694,491,2,7281,6.99,2022-02-26 21:52:33.965139 +00:00
27698,491,2,10178,4.99,2022-02-15 05:32:50.061938 +00:00
27703,492,1,5609,0.99,2022-02-25 05:43:05.820390 +00:00
27704,492,1,6257,2.99,2022-02-18 03:49:38.126964 +00:00
27709,493,1,6552,4.99,2022-02-04 13:42:22.277879 +00:00
27717,494,1,4086,3.99,2022-02-16 13:41:06.835583 +00:00
27720,494,2,5083,4.99,2022-02-01 12:41:06.261423 +00:00
27727,494,1,8934,4.99,2022-02-02 06:13:19.031833 +00:00
27744,496,1,4070,2.99,2022-02-14 15:19:38.056646 +00:00
27756,497,1,5030,4.99,2022-02-17 22:26:26.728741 +00:00
27760,497,1,8150,6.99,2022-02-19 13:58:27.607175 +00:00
27765,498,2,3828,0.99,2022-02-10 07:56:33.525627 +00:00
27776,498,2,8020,4.99,2022-02-11 02:56:23.309252 +00:00
27779,498,2,9689,4.99,2022-02-25 08:55:55.990733 +00:00
27783,499,2,5427,3.99,2022-02-22 01:49:03.171777 +00:00
27784,499,1,5956,4.99,2022-02-21 14:33:32.259416 +00:00
27796,500,2,6187,2.99,2022-02-27 12:32:29.815694 +00:00
27798,500,1,7857,0.99,2022-02-12 12:18:49.573821 +00:00
27803,501,2,3541,6.99,2022-02-08 22:13:59.388792 +00:00
27806,501,2,5520,1.99,2022-02-23 17:26:24.078395 +00:00
27808,501,1,7456,0.99,2022-02-27 17:27:40.308869 +00:00
27840,504,1,4757,0.99,2022-02-10 16:39:02.963776 +00:00
27842,504,2,7342,3.99,2022-02-14 06:56:52.742625 +00:00
27844,504,2,7807,2.99,2022-02-14 22:43:24.006762 +00:00
27855,506,2,4594,7.99,2022-02-20 13:11:02.794833 +00:00
27856,506,2,4640,6.99,2022-02-16 18:28:53.673586 +00:00
27857,506,2,4806,8.99,2022-02-13 19:00:01.720373 +00:00
27863,506,2,9654,3.99,2022-02-09 00:38:49.715402 +00:00
27868,507,2,4455,2.99,2022-02-11 01:04:12.234013 +00:00
27888,508,2,7668,2.99,2022-02-16 19:40:03.022836 +00:00
27892,508,1,9706,2.99,2022-02-12 10:30:58.250317 +00:00
27896,509,2,4832,2.99,2022-02-01 20:10:24.928705 +00:00
27909,510,1,7678,8.99,2022-02-16 01:19:49.966528 +00:00
27910,510,2,7794,9.99,2022-02-18 15:18:13.240960 +00:00
27920,511,1,6320,0.99,2022-02-05 20:12:26.593845 +00:00
27921,511,1,8026,4.99,2022-02-26 19:00:57.426245 +00:00
27922,511,1,9095,0.99,2022-02-08 10:14:19.678945 +00:00
27931,512,1,7715,6.99,2022-02-02 02:11:43.699855 +00:00
27935,513,2,4055,2.99,2022-02-28 15:45:01.776842 +00:00
27942,513,1,8350,4.99,2022-02-12 23:49:34.996131 +00:00
27950,514,1,9038,3.99,2022-02-19 14:29:07.899880 +00:00
27951,515,2,3782,0.99,2022-02-25 03:40:43.930700 +00:00
27954,515,2,5546,2.99,2022-02-21 01:25:51.348693 +00:00
27957,515,1,8706,4.99,2022-02-17 20:49:16.827070 +00:00
27963,516,1,7882,4.99,2022-02-06 15:25:04.690616 +00:00
27969,517,1,4109,4.99,2022-02-02 01:47:59.181619 +00:00
27978,517,2,7988,3.99,2022-02-26 18:34:51.401555 +00:00
27998,519,1,6599,3.99,2022-02-10 21:07:15.199942 +00:00
27999,519,1,9417,6.99,2022-02-27 10:24:33.095541 +00:00
28004,519,1,9905,0.99,2022-02-02 14:34:14.468785 +00:00
28014,520,1,7720,4.99,2022-02-16 13:52:53.121858 +00:00
28019,520,1,10072,0.99,2022-02-24 20:56:57.617668 +00:00
28026,521,1,7478,1.99,2022-02-01 02:48:56.275227 +00:00
28034,522,2,5514,6.99,2022-02-11 14:14:24.069881 +00:00
28038,522,1,7955,2.99,2022-02-03 05:59:27.741916 +00:00
28039,522,2,8181,4.99,2022-02-20 01:37:55.654712 +00:00
28040,522,1,8642,6.99,2022-02-15 07:50:10.995765 +00:00
28043,522,2,9227,7.99,2022-02-06 19:41:33.123025 +00:00
28051,523,2,5932,2.99,2022-02-13 00:30:39.751287 +00:00
28055,523,1,8372,5.99,2022-02-24 22:12:46.253994 +00:00
28060,524,2,6161,4.99,2022-02-14 00:25:41.932309 +00:00
28065,524,1,8507,6.99,2022-02-14 07:37:13.227894 +00:00
28069,525,2,6388,6.99,2022-02-28 03:37:00.645270 +00:00
28072,525,2,7591,4.99,2022-02-15 08:36:14.094862 +00:00
28076,525,1,9702,0.99,2022-02-18 21:57:06.892695 +00:00
28077,526,1,3619,1.99,2022-02-21 11:55:36.838495 +00:00
28078,526,2,3905,5.99,2022-02-22 14:36:06.100551 +00:00
28079,526,1,4423,6.99,2022-02-05 23:30:21.911371 +00:00
28084,526,2,6650,2.99,2022-02-05 04:03:51.561908 +00:00
28087,526,2,7343,0.99,2022-02-24 03:36:45.216928 +00:00
28098,527,1,5365,0.99,2022-02-24 04:53:12.180959 +00:00
28105,527,2,9750,0.99,2022-02-17 11:19:47.574982 +00:00
28107,528,1,3664,0.99,2022-02-10 02:30:33.973285 +00:00
28113,528,2,8112,4.99,2022-02-21 14:06:01.142620 +00:00
28118,529,2,4254,0.99,2022-02-28 14:39:06.047368 +00:00
28121,529,1,5993,4.99,2022-02-27 06:31:55.421265 +00:00
28123,529,2,6541,5.99,2022-02-06 19:26:38.159321 +00:00
28125,529,1,7128,3.99,2022-02-14 16:15:52.288301 +00:00
28134,530,2,7075,1.99,2022-02-16 23:36:52.243629 +00:00
28145,531,1,6876,4.99,2022-02-24 18:39:09.089020 +00:00
28154,532,1,4336,2.99,2022-02-28 07:45:11.597755 +00:00
28156,532,2,5190,2.99,2022-02-28 06:50:23.528931 +00:00
28171,533,2,6834,0.99,2022-02-03 20:24:10.140407 +00:00
28174,533,1,8093,8.99,2022-02-01 03:24:12.066663 +00:00
28191,535,2,4914,6.99,2022-02-28 00:19:46.330791 +00:00
28195,535,1,8395,2.99,2022-02-24 12:16:48.374568 +00:00
28204,536,1,7065,4.99,2022-02-06 03:27:40.105734 +00:00
28207,536,1,8958,2.99,2022-02-21 09:49:29.905292 +00:00
28212,537,2,3853,0.99,2022-02-11 12:17:39.533681 +00:00
28215,537,2,6310,2.99,2022-02-23 00:12:15.934640 +00:00
28218,537,1,7179,2.99,2022-02-23 19:31:19.517986 +00:00
28220,537,2,8126,4.99,2022-02-21 03:58:41.417712 +00:00
28222,537,1,9967,2.99,2022-02-17 08:55:28.946933 +00:00
28225,538,1,5369,4.99,2022-02-09 04:53:26.589067 +00:00
28226,538,1,5486,2.99,2022-02-06 11:31:47.582108 +00:00
28228,538,2,6130,2.99,2022-02-20 03:03:43.914527 +00:00
28243,539,1,7781,2.99,2022-02-25 02:35:20.533603 +00:00
28248,539,1,9796,4.99,2022-02-15 02:13:42.243228 +00:00
28249,540,2,4628,4.99,2022-02-09 08:05:37.898751 +00:00
28254,540,1,6748,6.99,2022-02-27 04:48:23.048681 +00:00
28259,541,2,5197,4.99,2022-02-12 11:56:30.277119 +00:00
28262,541,1,8113,8.99,2022-02-23 02:21:15.262651 +00:00
28287,545,2,3693,8.99,2022-02-03 21:49:37.644891 +00:00
28290,545,1,5264,0.99,2022-02-20 20:04:24.423089 +00:00
28293,545,2,8848,2.99,2022-02-17 17:02:48.241558 +00:00
28297,546,2,4664,0.99,2022-02-02 03:03:31.990822 +00:00
28298,546,1,4734,0.99,2022-02-27 17:36:28.898950 +00:00
28313,547,2,7547,3.99,2022-02-03 17:38:07.866328 +00:00
28319,548,1,4155,7.99,2022-02-09 05:10:38.088192 +00:00
28324,549,2,3892,4.99,2022-02-19 03:53:08.808404 +00:00
28333,550,1,5727,4.99,2022-02-25 03:40:52.995904 +00:00
28338,550,2,8838,2.99,2022-02-04 06:40:02.195023 +00:00
28349,551,1,9287,2.99,2022-02-09 01:43:25.267126 +00:00
28353,552,2,6189,4.99,2022-02-07 09:39:42.333278 +00:00
28359,552,1,9342,8.99,2022-02-24 03:55:42.909354 +00:00
28363,553,1,3890,4.99,2022-02-26 12:02:54.339617 +00:00
28364,553,2,3891,4.99,2022-02-27 03:53:58.760685 +00:00
28378,554,1,5968,5.99,2022-02-14 16:24:39.018612 +00:00
28384,555,2,9990,7.99,2022-02-06 06:48:08.217885 +00:00
28385,555,2,10076,7.99,2022-02-11 11:09:24.339812 +00:00
28386,556,2,4719,2.99,2022-02-06 04:57:33.877851 +00:00
28388,556,1,4846,0.99,2022-02-27 02:51:28.092716 +00:00
28389,556,2,5722,0.99,2022-02-10 06:26:29.472754 +00:00
28392,556,2,10106,4.99,2022-02-03 02:19:15.059103 +00:00
28395,557,1,6459,0.99,2022-02-05 19:48:00.135940 +00:00
28399,557,1,9336,0.99,2022-02-22 12:19:34.799531 +00:00
28401,557,2,9366,1.99,2022-02-16 18:53:31.733192 +00:00
28408,558,2,5375,6.99,2022-02-04 16:17:29.478126 +00:00
28409,558,1,5492,3.99,2022-02-17 00:48:48.110004 +00:00
28411,558,2,6479,9.99,2022-02-18 16:05:32.637240 +00:00
28414,558,1,7424,0.99,2022-02-17 06:05:21.083947 +00:00
28416,558,1,8858,4.99,2022-02-12 01:57:21.923639 +00:00
28419,559,1,4120,4.99,2022-02-19 18:31:16.728345 +00:00
28420,559,1,4370,7.99,2022-02-06 14:31:35.639430 +00:00
28422,559,1,6201,4.99,2022-02-27 20:59:56.082514 +00:00
28432,560,2,4375,9.99,2022-02-09 00:22:26.970301 +00:00
28435,560,1,6410,4.99,2022-02-03 09:23:12.975507 +00:00
28440,560,2,8861,5.99,2022-02-25 02:42:24.995445 +00:00
28449,561,1,8504,10.99,2022-02-06 02:35:14.350576 +00:00
28472,563,1,8262,1.99,2022-02-08 00:40:15.416281 +00:00
28474,563,2,8632,6.99,2022-02-20 09:35:30.689307 +00:00
28479,564,2,7470,10.99,2022-02-05 12:58:11.501589 +00:00
28494,565,1,9628,2.99,2022-02-21 19:11:18.003742 +00:00
28513,566,2,9915,2.99,2022-02-23 06:48:42.199693 +00:00
28514,567,1,3769,5.99,2022-02-27 02:33:09.534816 +00:00
28520,567,2,7340,2.99,2022-02-24 13:39:55.565941 +00:00
28524,567,1,9475,6.99,2022-02-14 07:24:18.709139 +00:00
28527,568,1,5622,0.99,2022-02-28 06:25:09.810488 +00:00
28528,568,1,5776,4.99,2022-02-22 04:23:41.198745 +00:00
28537,569,2,9220,1.99,2022-02-19 09:39:52.046546 +00:00
28556,571,1,4162,4.99,2022-02-10 06:38:57.306891 +00:00
28571,572,2,8342,0.99,2022-02-19 02:42:03.363425 +00:00
28574,572,2,9950,5.99,2022-02-21 22:06:13.531742 +00:00
28585,573,1,6693,7.99,2022-02-21 20:10:34.481393 +00:00
28594,574,2,4890,2.99,2022-02-19 22:23:54.075688 +00:00
28606,575,1,3558,6.99,2022-02-09 19:49:24.655134 +00:00
28608,575,2,6907,2.99,2022-02-21 15:55:30.878324 +00:00
28611,575,2,8711,2.99,2022-02-15 05:47:17.269226 +00:00
28612,575,2,8904,0.99,2022-02-15 06:30:32.736578 +00:00
28622,576,1,7605,3.99,2022-02-12 18:07:33.784041 +00:00
28625,576,2,9548,5.99,2022-02-01 12:28:52.100945 +00:00
28627,576,2,9962,0.99,2022-02-13 20:53:18.706497 +00:00
28643,578,1,5377,4.99,2022-02-21 21:11:23.707172 +00:00
28645,578,2,5876,4.99,2022-02-16 07:34:11.832558 +00:00
28678,580,1,9199,0.99,2022-02-20 12:28:38.796576 +00:00
28682,580,2,9865,0.99,2022-02-15 03:44:47.828349 +00:00
28683,581,2,4210,2.99,2022-02-22 05:36:21.495088 +00:00
28692,581,2,5812,2.99,2022-02-26 11:19:06.567536 +00:00
28695,581,1,9278,2.99,2022-02-20 21:20:14.967206 +00:00
28724,584,1,7186,2.99,2022-02-23 03:29:05.466070 +00:00
28731,585,2,4156,4.99,2022-02-11 00:27:08.068712 +00:00
28733,585,1,4684,9.99,2022-02-12 19:19:16.105962 +00:00
28735,585,2,5950,4.99,2022-02-25 14:45:04.905865 +00:00
28742,585,1,9590,3.99,2022-02-16 07:34:02.858050 +00:00
28744,586,2,3487,6.99,2022-02-18 13:43:09.874224 +00:00
28763,588,2,5203,2.99,2022-02-11 12:41:53.188437 +00:00
28765,588,1,6368,4.99,2022-02-04 18:04:31.020701 +00:00
28769,588,1,8429,2.99,2022-02-15 06:09:20.139231 +00:00
28773,588,2,9370,4.99,2022-02-18 21:25:56.629422 +00:00
28785,590,1,4710,2.99,2022-02-28 17:59:23.925860 +00:00
28793,590,2,7665,2.99,2022-02-27 13:32:50.242032 +00:00
28796,590,2,9126,0.99,2022-02-15 18:06:28.263186 +00:00
28805,591,2,7511,4.99,2022-02-26 08:17:20.205701 +00:00
28822,592,2,7364,4.99,2022-02-21 14:22:33.643860 +00:00
28828,593,2,3542,2.99,2022-02-14 09:51:12.091583 +00:00
28835,593,1,6731,2.99,2022-02-03 10:55:05.870461 +00:00
28839,593,1,9483,6.99,2022-02-03 13:41:12.811592 +00:00
28843,594,1,4037,5.99,2022-02-23 06:30:51.459773 +00:00
28885,597,2,10021,4.99,2022-02-01 05:25:03.706221 +00:00
28886,597,1,10214,0.99,2022-02-13 19:41:00.872982 +00:00
28888,598,2,3950,6.99,2022-02-21 17:51:21.407050 +00:00
28893,598,2,6528,4.99,2022-02-09 22:59:43.123430 +00:00
28902,598,1,10054,4.99,2022-02-25 00:06:08.238271 +00:00
28905,599,2,6800,9.99,2022-02-25 01:24:45.981488 +00:00
28929,203,2,9015,10.99,2022-02-07 20:36:13.591138 +00:00
28938,204,2,6871,2.99,2022-02-10 23:58:04.111599 +00:00
28945,205,2,4230,3.99,2022-02-15 20:29:48.352140 +00:00
28951,205,2,10086,4.99,2022-02-08 21:43:51.158679 +00:00
28962,206,1,8217,5.99,2022-02-13 21:08:13.505321 +00:00
28963,206,1,8549,3.99,2022-02-14 22:42:34.733770 +00:00
28964,206,2,9474,2.99,2022-02-20 07:25:27.663319 +00:00
28967,207,1,4018,2.99,2022-02-25 06:30:59.306780 +00:00
28972,207,1,5259,4.99,2022-02-02 12:08:04.608515 +00:00
28976,207,2,7306,5.99,2022-02-06 13:42:18.982840 +00:00
28986,208,1,6767,1.99,2022-02-21 04:44:40.837400 +00:00
28987,208,1,7315,0.99,2022-02-03 17:51:12.785796 +00:00
29003,1,2,8326,2.99,2022-02-24 21:41:18.230466 +00:00
29016,2,2,9296,6.99,2022-02-26 09:59:43.790017 +00:00
29019,3,1,4180,4.99,2022-02-11 01:11:56.448878 +00:00
29022,3,2,7503,10.99,2022-02-24 05:44:19.399973 +00:00
29034,4,1,8741,3.99,2022-02-08 01:21:36.231506 +00:00
29038,5,2,4889,2.99,2022-02-02 19:45:34.457355 +00:00
29045,5,2,6685,4.99,2022-02-24 08:43:48.419678 +00:00
29048,5,2,7829,3.99,2022-02-26 04:42:23.268459 +00:00
29059,6,2,7099,2.99,2022-02-12 18:39:37.969374 +00:00
29065,7,1,4856,4.99,2022-02-06 20:04:14.557309 +00:00
29068,7,1,6174,1.99,2022-02-13 01:18:59.058591 +00:00
29071,7,2,8422,5.99,2022-02-12 18:06:34.659417 +00:00
29072,7,2,9624,7.99,2022-02-08 00:14:42.146841 +00:00
29073,8,1,3475,5.99,2022-02-14 03:35:29.573425 +00:00
29078,8,1,5300,2.99,2022-02-09 15:14:36.106410 +00:00
29086,9,2,4748,0.99,2022-02-13 18:02:49.641291 +00:00
29096,10,1,4255,1.99,2022-02-09 11:13:04.136987 +00:00
29129,13,2,3946,2.99,2022-02-05 01:59:24.812654 +00:00
29131,13,1,6568,2.99,2022-02-08 21:22:00.657981 +00:00
29134,13,1,7916,2.99,2022-02-21 23:53:18.665386 +00:00
29138,13,2,9434,0.99,2022-02-25 00:51:47.346094 +00:00
29139,13,1,9664,0.99,2022-02-20 22:46:59.643728 +00:00
29142,14,1,3707,2.99,2022-02-19 04:24:56.021298 +00:00
29160,15,2,8615,6.99,2022-02-08 15:18:29.810904 +00:00
29164,16,1,3548,0.99,2022-02-12 16:45:31.100713 +00:00
29165,16,2,4219,2.99,2022-02-01 19:41:20.044259 +00:00
29168,16,1,6100,4.99,2022-02-28 12:47:06.482996 +00:00
29177,17,2,8076,8.99,2022-02-06 09:36:58.496974 +00:00
29179,17,2,9092,8.99,2022-02-18 21:19:33.908702 +00:00
29189,18,1,8555,4.99,2022-02-06 04:34:39.597447 +00:00
29190,18,1,9036,4.99,2022-02-27 20:07:33.346379 +00:00
29193,19,2,6495,4.99,2022-02-09 10:50:10.678165 +00:00
29196,19,2,10077,9.99,2022-02-24 21:59:58.306086 +00:00
29197,19,1,10176,7.99,2022-02-19 16:49:11.997472 +00:00
29202,20,2,6267,6.99,2022-02-14 14:10:48.681165 +00:00
29204,20,2,7864,5.99,2022-02-05 20:31:32.645009 +00:00
29210,21,1,5961,2.99,2022-02-01 03:39:34.783547 +00:00
29213,21,2,8196,6.99,2022-02-13 05:04:35.539776 +00:00
29230,23,1,7155,7.99,2022-02-22 05:37:56.295327 +00:00
29233,23,2,9209,5.99,2022-02-14 09:38:44.589127 +00:00
29234,23,2,9255,9.99,2022-02-28 08:04:09.766312 +00:00
29250,25,1,6653,4.99,2022-02-05 12:38:17.137719 +00:00
29265,26,1,5437,2.99,2022-02-08 02:17:28.503656 +00:00
29266,26,1,6149,1.99,2022-02-17 15:46:47.858742 +00:00
29279,27,2,9244,0.99,2022-02-22 21:24:02.025354 +00:00
29286,28,2,5653,2.99,2022-02-14 19:03:46.486015 +00:00
29302,29,2,7237,3.99,2022-02-04 21:05:35.621868 +00:00
29304,29,1,7453,0.99,2022-02-26 03:07:03.388945 +00:00
29311,30,2,5028,5.99,2022-02-07 14:00:55.993421 +00:00
29313,30,1,5289,0.99,2022-02-17 02:51:04.661240 +00:00
29315,30,1,6249,0.99,2022-02-16 02:14:28.073782 +00:00
29317,30,2,7394,2.99,2022-02-16 22:32:43.795138 +00:00
29331,31,1,6208,3.99,2022-02-11 20:12:18.026263 +00:00
29337,31,2,8997,0.99,2022-02-08 10:43:28.969375 +00:00
29341,32,2,4899,0.99,2022-02-18 05:17:32.272560 +00:00
29356,33,2,6280,0.99,2022-02-13 15:36:18.755415 +00:00
29366,34,2,7015,2.99,2022-02-11 23:19:25.597327 +00:00
29367,34,2,7124,2.99,2022-02-01 16:32:06.547253 +00:00
29371,35,2,4098,4.99,2022-02-27 13:20:06.059795 +00:00
29379,35,1,6565,4.99,2022-02-18 01:02:09.394477 +00:00
29385,35,1,9579,6.99,2022-02-25 03:42:27.409432 +00:00
29404,37,1,9567,5.99,2022-02-21 19:38:58.464289 +00:00
29405,38,1,4202,5.99,2022-02-24 10:23:54.758596 +00:00
29416,38,2,7321,5.99,2022-02-17 10:10:18.049800 +00:00
29424,39,2,4695,8.99,2022-02-21 18:52:58.795923 +00:00
29427,39,1,5451,4.99,2022-02-28 18:07:48.019765 +00:00
29441,40,1,6502,0.99,2022-02-13 14:05:20.324935 +00:00
29445,40,1,9050,8.99,2022-02-04 03:19:48.903467 +00:00
29449,41,2,3827,2.99,2022-02-28 07:40:34.154738 +00:00
29452,41,1,4575,2.99,2022-02-08 00:20:17.281114 +00:00
29454,41,2,7153,4.99,2022-02-06 12:28:29.502052 +00:00
29457,41,1,8098,0.99,2022-02-25 04:36:57.367210 +00:00
29462,41,1,10064,2.99,2022-02-09 12:35:02.727911 +00:00
29482,43,1,5162,4.99,2022-02-18 11:36:19.012211 +00:00
29484,43,1,5831,2.99,2022-02-05 10:06:57.521884 +00:00
29489,43,2,7868,4.99,2022-02-09 19:29:51.848007 +00:00
29494,44,1,5551,3.99,2022-02-13 21:16:08.786706 +00:00
29499,44,2,7526,6.99,2022-02-05 06:32:55.900459 +00:00
29503,45,1,5181,6.99,2022-02-05 19:32:10.316390 +00:00
29504,45,1,5405,7.99,2022-02-03 09:19:45.091554 +00:00
29505,45,1,5637,0.99,2022-02-05 07:42:15.240550 +00:00
29506,45,2,6001,0.99,2022-02-26 12:36:47.472056 +00:00
29514,46,1,7336,0.99,2022-02-17 12:55:35.795090 +00:00
29518,46,1,10088,2.99,2022-02-17 06:52:58.938340 +00:00
29519,47,1,3631,4.99,2022-02-01 07:54:43.553506 +00:00
29524,47,1,6337,3.99,2022-02-27 12:18:46.141993 +00:00
29531,48,2,5148,6.99,2022-02-03 01:32:11.562546 +00:00
29533,48,1,7920,2.99,2022-02-08 21:24:50.939852 +00:00
29536,48,2,9742,7.99,2022-02-01 03:03:39.808107 +00:00
29542,49,1,6521,7.99,2022-02-07 09:29:41.884178 +00:00
29543,49,2,6759,4.99,2022-02-22 13:56:31.933763 +00:00
29546,49,2,8553,10.99,2022-02-22 13:27:35.537599 +00:00
29548,49,1,9851,4.99,2022-02-08 16:57:23.868647 +00:00
29552,50,2,5641,4.99,2022-02-23 13:51:00.180250 +00:00
29553,50,2,5681,9.99,2022-02-17 13:17:12.773330 +00:00
29554,50,1,5928,6.99,2022-02-05 01:50:20.864388 +00:00
29555,50,2,6634,0.99,2022-02-22 08:22:45.110173 +00:00
29557,50,1,7383,4.99,2022-02-16 07:29:45.471280 +00:00
29570,51,1,5473,7.99,2022-02-01 02:24:04.520430 +00:00
29578,51,2,9649,0.99,2022-02-15 05:55:58.112559 +00:00
29598,54,2,4657,4.99,2022-02-11 12:33:14.533198 +00:00
29606,55,1,4671,4.99,2022-02-03 02:00:47.369499 +00:00
29609,55,2,8288,6.99,2022-02-20 12:00:00.297559 +00:00
29611,55,2,9596,5.99,2022-02-07 03:39:12.988531 +00:00
29619,56,1,7696,7.99,2022-02-03 19:19:02.120290 +00:00
29624,57,1,5060,4.99,2022-02-22 07:26:52.471986 +00:00
29636,57,2,10169,4.99,2022-02-24 14:49:42.792315 +00:00
29644,58,2,10037,2.99,2022-02-26 12:55:22.547901 +00:00
29648,59,1,4631,4.99,2022-02-09 15:54:54.412854 +00:00
29653,59,1,7991,4.99,2022-02-17 14:24:13.019749 +00:00
29657,60,2,3473,2.99,2022-02-09 14:07:27.669951 +00:00
29660,60,2,7067,0.99,2022-02-21 17:03:50.944402 +00:00
